C. Demografía y Población
Padrón municipal
Características de la población a 1 de enero
Nivel de estudios
"1.1.6.2. Población de 25 y más años clasificada por Nivel de estudios según Distrito y Grupo de edad, para cada Sexo"
;;;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Ambos sexos;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Hombres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres;Mujeres
1 de enero de 2018;06. Tetuán;85 a 89 años;4.139;63;848;1.444;755;62;50;353;23;152;51;220;13;80;25;1.300;6;203;384;210;40;35;105;4;42;43;151;7;65;5;2.839;57;645;1.060;545;22;15;248;19;110;8;69;6;15;20
1 de enero de 2018;06. Tetuán;90 a 94 años;2.037;24;418;749;359;17;26;163;6;76;25;106;4;46;18;587;2;87;190;93;8;12;41;1;17;17;78;1;35;5;1.450;22;331;559;266;9;14;122;5;59;8;28;3;11;13
1 de enero de 2018;06. Tetuán;95 a 99 años;500;4;126;189;80;3;6;46;1;9;3;17;1;12;3;114;0;15;39;14;1;3;13;1;2;2;12;1;10;1;386;4;111;150;66;2;3;33;0;7;1;5;0;2;2
1 de enero de 2018;06. Tetuán;100 y más años;57;0;18;20;10;1;0;4;0;0;1;2;0;1;0;9;0;0;3;2;1;0;0;0;0;1;1;0;1;0;48;0;18;17;8;0;0;4;0;0;0;1;0;0;0
1 de enero de 2018;07. Chamberí;Total;112.909;167;1.836;6.596;15.448;2.102;2.336;16.980;1.941;7.875;2.245;40.105;1.122;13.967;189;48.147;54;461;1.955;5.600;940;1.251;7.117;672;2.259;1.677;18.812;617;6.667;65;64.762;113;1.375;4.641;9.848;1.162;1.085;9.863;1.269;5.616;568;21.293;505;7.300;124
1 de enero de 2018;07. Chamberí;25 a 29 años;10.668;11;53;98;858;177;248;1.607;91;352;137;5.368;86;1.577;5;4.977;5;34;44;440;114;146;920;48;126;82;2.345;34;637;2;5.691;6;19;54;418;63;102;687;43;226;55;3.023;52;940;3
1 de enero de 2018;07. Chamberí;30 a 34 años;11.454;5;31;154;995;196;305;1.113;131;637;264;5.261;169;2.189;4;5.227;4;15;86;498;113;181;607;63;205;176;2.340;89;848;2;6.227;1;16;68;497;83;124;506;68;432;88;2.921;80;1.341;2
1 de enero de 2018;07. Chamberí;35 a 39 años;10.807;2;19;125;1.095;188;273;1.261;220;659;271;4.696;208;1.790;0;5.253;1;5;60;554;102;162;725;110;244;196;2.189;103;802;0;5.554;1;14;65;541;86;111;536;110;415;75;2.507;105;988;0
1 de enero de 2018;07. Chamberí;40 a 44 años;10.224;9;34;158;1.053;225;236;1.262;240;717;207;4.431;151;1.498;3;4.893;6;20;73;508;124;147;701;105;277;142;2.028;86;674;2;5.331;3;14;85;545;101;89;561;135;440;65;2.403;65;824;1
1 de enero de 2018;07. Chamberí;45 a 49 años;9.067;7;39;206;1.117;223;239;1.197;271;679;182;3.609;110;1.187;1;4.224;3;15;81;517;106;129;632;95;228;123;1.684;60;550;1;4.843;4;24;125;600;117;110;565;176;451;59;1.925;50;637;0
1 de enero de 2018;07. Chamberí;50 a 54 años;9.157;11;41;294;1.178;246;245;1.441;221;742;124;3.413;90;1.103;8;4.070;4;12;128;552;97;114;664;71;257;94;1.492;48;530;7;5.087;7;29;166;626;149;131;777;150;485;30;1.921;42;573;1
1 de enero de 2018;07. Chamberí;55 a 59 años;9.113;18;61;350;1.208;245;198;1.637;221;661;156;3.107;56;1.177;18;3.935;9;24;143;510;79;88;713;66;193;118;1.400;25;560;7;5.178;9;37;207;698;166;110;924;155;468;38;1.707;31;617;11
1 de enero de 2018;07. Chamberí;60 a 64 años;8.867;13;63;494;1.229;137;137;1.765;149;703;128;2.905;66;1.047;31;3.655;2;21;198;435;41;65;679;33;181;93;1.339;43;510;15;5.212;11;42;296;794;96;72;1.086;116;522;35;1.566;23;537;16
1 de enero de 2018;07. Chamberí;65 a 69 años;8.013;11;121;548;1.297;136;124;1.429;146;713;189;2.429;55;799;16;3.301;4;30;201;392;48;65;493;30;157;142;1.249;35;448;7;4.712;7;91;347;905;88;59;936;116;556;47;1.180;20;351;9
1 de enero de 2018;07. Chamberí;70 a 74 años;7.323;13;149;675;1.413;104;117;1.253;88;642;226;1.960;43;617;23;2.911;5;52;202;374;39;61;365;20;131;197;1.063;28;366;8;4.412;8;97;473;1.039;65;56;888;68;511;29;897;15;251;15
1 de enero de 2018;07. Chamberí;75 a 79 años;5.538;16;212;763;1.153;75;71;947;57;493;153;1.186;32;363;17;2.034;3;56;214;244;26;35;220;9;109;138;708;24;244;4;3.504;13;156;549;909;49;36;727;48;384;15;478;8;119;13
1 de enero de 2018;07. Chamberí;80 a 84 años;5.198;18;316;962;1.127;71;62;888;49;395;109;841;28;313;19;1.689;4;65;225;248;23;24;181;11;64;92;484;21;242;5;3.509;14;251;737;879;48;38;707;38;331;17;357;7;71;14
1 de enero de 2018;07. Chamberí;85 a 89 años;4.290;22;360;963;994;38;49;696;39;280;67;548;19;190;25;1.256;3;65;196;210;15;19;140;8;53;57;314;14;159;3;3.034;19;295;767;784;23;30;556;31;227;10;234;5;31;22
1 de enero de 2018;07. Chamberí;90 a 94 años;2.321;9;235;569;525;29;23;358;12;148;27;270;8;98;10;571;0;40;80;86;12;11;59;2;26;24;142;6;81;2;1.750;9;195;489;439;17;12;299;10;122;3;128;2;17;8
1 de enero de 2018;07. Chamberí;95 a 99 años;725;1;76;199;174;7;7;109;5;45;5;71;1;19;6;131;0;4;23;24;0;4;17;1;8;3;30;1;16;0;594;1;72;176;150;7;3;92;4;37;2;41;0;3;6
1 de enero de 2018;07. Chamberí;100 y más años;144;1;26;38;32;5;2;17;1;9;0;10;0;0;3;20;1;3;1;8;1;0;1;0;0;0;5;0;0;0;124;0;23;37;24;4;2;16;1;9;0;5;0;0;3
1 de enero de 2018;08. Fuencarral-El Pardo;Total;180.929;671;6.244;16.808;31.846;6.085;6.754;27.071;3.542;13.042;4.694;48.542;1.413;14.074;143;82.763;171;2.048;6.166;13.928;3.140;4.004;13.075;1.324;4.075;3.687;23.536;777;6.772;60;98.166;500;4.196;10.642;17.918;2.945;2.750;13.996;2.218;8.967;1.007;25.006;636;7.302;83
1 de enero de 2018;08. Fuencarral-El Pardo;25 a 29 años;12.149;37;194;295;1.821;522;474;2.567;140;431;140;4.433;76;1.012;7;5.928;28;127;173;991;298;275;1.456;61;114;96;1.881;40;382;6;6.221;9;67;122;830;224;199;1.111;79;317;44;2.552;36;630;1
1 de enero de 2018;08. Fuencarral-El Pardo;30 a 34 años;15.300;10;121;302;2.277;590;759;2.034;295;1.185;417;5.391;172;1.739;8;7.336;9;70;185;1.214;319;441;1.124;130;339;295;2.436;82;687;5;7.964;1;51;117;1.063;271;318;910;165;846;122;2.955;90;1.052;3
1 de enero de 2018;08. Fuencarral-El Pardo;35 a 39 años;19.531;18;62;314;2.470;579;747;2.681;529;1.616;599;7.434;304;2.178;0;9.296;9;32;159;1.340;326;454;1.470;239;461;429;3.299;165;913;0;10.235;9;30;155;1.130;253;293;1.211;290;1.155;170;4.135;139;1.265;0
1 de enero de 2018;08. Fuencarral-El Pardo;40 a 44 años;22.255;31;72;390;2.508;710;921;3.027;651;1.842;757;8.810;306;2.230;0;10.823;15;34;191;1.360;399;495;1.693;261;601;523;4.036;160;1.055;0;11.432;16;38;199;1.148;311;426;1.334;390;1.241;234;4.774;146;1.175;0
1 de enero de 2018;08. Fuencarral-El Pardo;45 a 49 años;18.068;42;82;429;2.605;754;940;2.535;616;1.492;516;6.232;198;1.626;1;8.802;14;38;209;1.343;413;567;1.221;207;554;374;2.978;101;782;1;9.266;28;44;220;1.262;341;373;1.314;409;938;142;3.254;97;844;0
1 de enero de 2018;08. Fuencarral-El Pardo;50 a 54 años;15.672;47;117;566;2.610;828;957;2.649;420;1.241;376;4.401;98;1.355;7;7.391;16;58;266;1.243;413;517;1.218;154;389;298;2.099;60;657;3;8.281;31;59;300;1.367;415;440;1.431;266;852;78;2.302;38;698;4
1 de enero de 2018;08. Fuencarral-El Pardo;55 a 59 años;14.430;28;169;906;2.815;637;587;2.996;287;1.086;307;3.348;72;1.170;22;6.490;12;75;400;1.178;277;315;1.288;87;350;243;1.652;42;563;8;7.940;16;94;506;1.637;360;272;1.708;200;736;64;1.696;30;607;14
1 de enero de 2018;08. Fuencarral-El Pardo;60 a 64 años;13.294;33;229;1.329;2.943;372;309;2.720;198;1.082;267;2.773;60;967;12;5.785;10;88;533;1.088;154;189;1.108;51;333;236;1.442;35;513;5;7.509;23;141;796;1.855;218;120;1.612;147;749;31;1.331;25;454;7
1 de enero de 2018;08. Fuencarral-El Pardo;65 a 69 años;13.274;40;435;1.962;3.353;372;355;2.160;172;1.029;390;2.267;40;673;26;5.736;9;153;685;1.121;151;231;898;44;274;347;1.393;25;396;9;7.538;31;282;1.277;2.232;221;124;1.262;128;755;43;874;15;277;17
1 de enero de 2018;08. Fuencarral-El Pardo;70 a 74 años;13.008;55;735;2.587;3.397;315;324;1.617;114;923;504;1.817;40;551;29;5.757;12;234;868;1.193;163;227;695;41;283;457;1.185;29;357;13;7.251;43;501;1.719;2.204;152;97;922;73;640;47;632;11;194;16
1 de enero de 2018;08. Fuencarral-El Pardo;75 a 79 años;9.050;68;897;2.459;2.148;178;177;977;55;539;255;946;28;306;17;3.964;12;290;885;778;90;137;425;25;185;235;635;22;240;5;5.086;56;607;1.574;1.370;88;40;552;30;354;20;311;6;66;12
1 de enero de 2018;08. Fuencarral-El Pardo;80 a 84 años;7.406;111;1.309;2.421;1.626;132;114;597;37;331;106;449;11;156;6;2.956;9;390;786;632;78;84;275;17;114;99;324;10;136;2;4.450;102;919;1.635;994;54;30;322;20;217;7;125;1;20;4
1 de enero de 2018;08. Fuencarral-El Pardo;85 a 89 años;4.775;97;1.086;1.772;840;71;61;360;15;165;45;175;7;75;6;1.765;12;313;557;315;44;53;157;4;62;41;135;6;64;2;3.010;85;773;1.215;525;27;8;203;11;103;4;40;1;11;4
1 de enero de 2018;08. Fuencarral-El Pardo;90 a 94 años;2.118;41;561;836;351;23;23;123;10;57;12;52;0;28;1;605;4;119;218;118;13;16;39;3;11;11;33;0;20;0;1.513;37;442;618;233;10;7;84;7;46;1;19;0;8;1
1 de enero de 2018;08. Fuencarral-El Pardo;95 a 99 años;513;9;151;208;70;1;5;24;3;18;2;13;1;8;0;112;0;27;42;14;1;2;6;0;4;2;7;0;7;0;401;9;124;166;56;0;3;18;3;14;0;6;1;1;0
1 de enero de 2018;08. Fuencarral-El Pardo;100 y más años;86;4;24;32;12;1;1;4;0;5;1;1;0;0;1;17;0;0;9;0;1;1;2;0;1;1;1;0;0;1;69;4;24;23;12;0;0;2;0;4;0;0;0;0;0
1 de enero de 2018;09. Moncloa-Aravaca;Total;89.437;180;2.170;7.060;13.442;2.136;2.454;13.499;1.596;6.282;2.008;28.079;822;9.510;199;39.990;59;625;2.388;5.371;1.040;1.450;6.138;544;1.966;1.521;13.491;467;4.848;82;49.447;121;1.545;4.672;8.071;1.096;1.004;7.361;1.052;4.316;487;14.588;355;4.662;117
1 de enero de 2018;09. Moncloa-Aravaca;25 a 29 años;6.803;10;60;147;791;186;192;1.398;51;275;88;2.915;56;631;3;3.209;7;37;85;396;102;118;769;25;88;67;1.218;36;258;3;3.594;3;23;62;395;84;74;629;26;187;21;1.697;20;373;0
1 de enero de 2018;09. Moncloa-Aravaca;30 a 34 años;7.195;8;40;158;965;182;274;1.014;99;506;175;2.678;92;998;6;3.419;5;24;73;487;91;161;573;46;142;117;1.235;51;411;3;3.776;3;16;85;478;91;113;441;53;364;58;1.443;41;587;3
1 de enero de 2018;09. Moncloa-Aravaca;35 a 39 años;8.122;15;31;176;947;175;241;1.080;187;581;240;3.192;164;1.093;0;3.909;8;14;88;476;101;155;620;72;210;168;1.466;75;456;0;4.213;7;17;88;471;74;86;460;115;371;72;1.726;89;637;0
1 de enero de 2018;09. Moncloa-Aravaca;40 a 44 años;8.562;13;37;201;933;218;280;1.023;227;597;234;3.511;116;1.172;0;4.053;5;14;83;475;123;163;558;98;197;138;1.580;65;554;0;4.509;8;23;118;458;95;117;465;129;400;96;1.931;51;618;0
1 de enero de 2018;09. Moncloa-Aravaca;45 a 49 años;8.631;14;46;238;1.042;234;283;1.119;255;654;178;3.414;112;1.038;4;4.081;8;18;100;506;119;161;581;83;239;124;1.577;63;498;4;4.550;6;28;138;536;115;122;538;172;415;54;1.837;49;540;0
1 de enero de 2018;09. Moncloa-Aravaca;50 a 54 años;9.081;13;60;306;1.130;284;348;1.390;223;687;178;3.245;85;1.121;11;4.266;6;32;142;511;136;199;632;66;244;134;1.518;47;592;7;4.815;7;28;164;619;148;149;758;157;443;44;1.727;38;529;4
1 de enero de 2018;09. Moncloa-Aravaca;55 a 59 años;8.286;18;70;405;1.183;266;213;1.524;164;657;187;2.553;60;973;13;3.856;4;29;179;537;102;114;682;49;214;147;1.225;33;534;7;4.430;14;41;226;646;164;99;842;115;443;40;1.328;27;439;6
1 de enero de 2018;09. Moncloa-Aravaca;60 a 64 años;7.038;10;72;472;1.102;158;136;1.378;110;582;115;2.071;40;769;23;3.041;6;29;191;425;61;75;525;28;166;87;1.029;27;388;4;3.997;4;43;281;677;97;61;853;82;416;28;1.042;13;381;19
1 de enero de 2018;09. Moncloa-Aravaca;65 a 69 años;6.474;7;116;646;1.230;119;149;1.074;95;518;173;1.657;27;630;33;2.882;2;34;222;400;54;90;436;27;139;147;926;17;373;15;3.592;5;82;424;830;65;59;638;68;379;26;731;10;257;18
1 de enero de 2018;09. Moncloa-Aravaca;70 a 74 años;5.843;8;183;799;1.263;115;130;850;72;462;201;1.274;22;442;22;2.522;3;54;261;368;50;82;296;14;123;183;784;14;280;10;3.321;5;129;538;895;65;48;554;58;339;18;490;8;162;12
1 de enero de 2018;09. Moncloa-Aravaca;75 a 79 años;4.343;18;272;882;963;78;68;562;45;312;118;717;16;265;27;1.757;4;66;270;288;44;46;169;14;95;106;439;13;197;6;2.586;14;206;612;675;34;22;393;31;217;12;278;3;68;21
1 de enero de 2018;09. Moncloa-Aravaca;80 a 84 años;4.162;20;434;1.131;883;74;72;510;33;229;65;460;19;208;24;1.541;1;112;340;252;40;44;157;11;64;54;279;14;163;10;2.621;19;322;791;631;34;28;353;22;165;11;181;5;45;14
1 de enero de 2018;09. Moncloa-Aravaca;85 a 89 años;2.994;13;430;887;638;30;45;350;24;132;42;258;8;114;23;990;0;102;237;174;12;27;94;7;34;38;151;7;98;9;2.004;13;328;650;464;18;18;256;17;98;4;107;1;16;14
1 de enero de 2018;09. Moncloa-Aravaca;90 a 94 años;1.425;9;230;456;281;13;20;164;11;67;12;103;5;46;8;365;0;43;90;64;4;12;39;4;8;9;47;5;37;3;1.060;9;187;366;217;9;8;125;7;59;3;56;0;9;5
1 de enero de 2018;09. Moncloa-Aravaca;95 a 99 años;396;2;70;139;73;1;3;57;0;16;1;24;0;9;1;81;0;13;24;10;0;3;7;0;1;1;13;0;8;1;315;2;57;115;63;1;0;50;0;15;0;11;0;1;0
1 de enero de 2018;09. Moncloa-Aravaca;100 y más años;82;2;19;17;18;3;0;6;0;7;1;7;0;1;1;18;0;4;3;2;1;0;0;0;2;1;4;0;1;0;64;2;15;14;16;2;0;6;0;5;0;3;0;0;1
1 de enero de 2018;10. Latina;Total;186.978;914;11.409;31.870;50.502;9.539;8.630;29.133;2.868;10.156;2.990;22.255;1.175;5.234;303;84.672;256;3.866;12.575;23.345;4.901;5.116;14.741;1.069;3.336;2.341;9.914;628;2.449;135;102.306;658;7.543;19.295;27.157;4.638;3.514;14.392;1.799;6.820;649;12.341;547;2.785;168
1 de enero de 2018;10. Latina;25 a 29 años;13.368;59;369;709;3.521;812;614;2.749;136;464;114;2.967;86;740;28;6.275;29;219;364;1.732;456;321;1.398;52;129;84;1.140;44;293;14;7.093;30;150;345;1.789;356;293;1.351;84;335;30;1.827;42;447;14
1 de enero de 2018;10. Latina;30 a 34 años;14.717;27;285;979;4.266;882;916;2.355;252;970;325;2.418;194;821;27;7.177;14;173;513;2.156;475;542;1.196;110;273;238;1.031;96;337;23;7.540;13;112;466;2.110;407;374;1.159;142;697;87;1.387;98;484;4
1 de enero de 2018;10. Latina;35 a 39 años;17.145;15;184;1.080;4.833;951;834;3.101;488;1.267;402;2.962;280;744;4;8.435;10;90;561;2.484;524;484;1.666;188;376;290;1.318;133;309;2;8.710;5;94;519;2.349;427;350;1.435;300;891;112;1.644;147;435;2
1 de enero de 2018;10. Latina;40 a 44 años;18.414;43;238;1.189;4.712;1.063;1.143;3.352;502;1.348;444;3.475;212;692;1;9.073;20;118;632;2.504;597;621;1.760;199;430;313;1.469;107;302;1;9.341;23;120;557;2.208;466;522;1.592;303;918;131;2.006;105;390;0
1 de enero de 2018;10. Latina;45 a 49 años;18.468;48;257;1.265;4.878;1.298;1.368;3.362;445;1.240;398;3.163;121;621;4;8.912;21;134;665;2.498;706;754;1.645;162;377;284;1.309;66;289;2;9.556;27;123;600;2.380;592;614;1.717;283;863;114;1.854;55;332;2
1 de enero de 2018;10. Latina;50 a 54 años;17.878;45;263;1.432;4.814;1.478;1.388;3.655;349;1.128;259;2.481;85;487;14;8.349;18;120;674;2.366;701;716;1.745;114;353;209;1.033;50;239;11;9.529;27;143;758;2.448;777;672;1.910;235;775;50;1.448;35;248;3
1 de enero de 2018;10. Latina;55 a 59 años;15.369;51;310;1.748;4.431;1.031;748;3.449;260;958;183;1.698;64;418;20;7.132;16;112;808;2.080;423;472;1.641;79;312;155;779;35;217;3;8.237;35;198;940;2.351;608;276;1.808;181;646;28;919;29;201;17
1 de enero de 2018;10. Latina;60 a 64 años;12.573;47;378;2.143;3.981;543;385;2.527;176;741;129;1.184;37;278;24;5.698;20;129;878;1.648;229;268;1.226;68;289;107;646;22;158;10;6.875;27;249;1.265;2.333;314;117;1.301;108;452;22;538;15;120;14
1 de enero de 2018;10. Latina;65 a 69 años;11.581;56;694;3.064;3.737;437;321;1.469;99;585;167;711;41;159;41;4.818;24;249;1.123;1.342;192;230;729;30;212;144;395;28;102;18;6.763;32;445;1.941;2.395;245;91;740;69;373;23;316;13;57;23
1 de enero de 2018;10. Latina;70 a 74 años;13.888;71;1.221;4.731;4.396;422;336;1.208;65;574;207;508;15;102;32;5.418;18;330;1.556;1.602;219;255;615;24;207;188;310;12;67;15;8.470;53;891;3.175;2.794;203;81;593;41;367;19;198;3;35;17
1 de enero de 2018;10. Latina;75 a 79 años;12.663;112;1.796;4.862;3.300;291;280;879;41;414;215;331;16;89;37;5.373;21;560;1.745;1.389;175;233;538;21;168;197;227;15;71;13;7.290;91;1.236;3.117;1.911;116;47;341;20;246;18;104;1;18;24
1 de enero de 2018;10. Latina;80 a 84 años;10.743;146;2.353;4.490;2.108;209;170;578;31;270;91;201;13;50;33;4.435;21;776;1.700;906;140;128;356;9;109;83;143;11;41;12;6.308;125;1.577;2.790;1.202;69;42;222;22;161;8;58;2;9;21
1 de enero de 2018;10. Latina;85 a 89 años;6.818;132;1.950;2.776;1.079;95;94;324;15;134;47;109;8;27;28;2.566;16;590;966;478;49;70;164;8;75;41;76;6;19;8;4.252;116;1.360;1.810;601;46;24;160;7;59;6;33;2;8;20
1 de enero de 2018;10. Latina;90 a 94 años;2.645;49;842;1.119;369;24;26;100;8;48;8;36;2;5;9;839;6;211;327;142;12;18;53;4;21;7;28;2;5;3;1.806;43;631;792;227;12;8;47;4;27;1;8;0;0;6
1 de enero de 2018;10. Latina;95 a 99 años;608;10;224;245;70;3;7;24;1;11;1;9;1;1;1;151;1;48;57;16;3;4;8;1;3;1;8;1;0;0;457;9;176;188;54;0;3;16;0;8;0;1;0;1;1
1 de enero de 2018;10. Latina;100 y más años;100;3;45;38;7;0;0;1;0;4;0;2;0;0;0;21;1;7;6;2;0;0;1;0;2;0;2;0;0;0;79;2;38;32;5;0;0;0;0;2;0;0;0;0;0
1 de enero de 2018;11. Carabanchel;Total;189.323;1.189;11.570;31.629;57.741;9.666;8.647;28.101;3.225;9.158;2.643;20.108;1.080;4.242;324;85.743;343;4.024;12.974;27.292;4.921;5.074;13.884;1.256;2.881;1.983;8.610;540;1.813;148;103.580;846;7.546;18.655;30.449;4.745;3.573;14.217;1.969;6.277;660;11.498;540;2.429;176
1 de enero de 2018;11. Carabanchel;25 a 29 años;14.745;89;418;1.064;4.609;971;704;2.803;198;419;130;2.612;99;599;30;7.153;64;261;570;2.316;519;384;1.415;79;110;94;1.035;44;246;16;7.592;25;157;494;2.293;452;320;1.388;119;309;36;1.577;55;353;14
1 de enero de 2018;11. Carabanchel;30 a 34 años;15.936;34;331;1.260;5.591;813;864;2.289;303;1.000;251;2.259;164;740;37;7.631;17;188;670;2.772;436;493;1.168;136;271;175;913;82;285;25;8.305;17;143;590;2.819;377;371;1.121;167;729;76;1.346;82;455;12
1 de enero de 2018;11. Carabanchel;35 a 39 años;19.373;28;207;1.416;6.688;995;939;3.377;555;1.188;339;2.707;276;655;3;9.181;15;105;720;3.338;531;522;1.659;225;356;232;1.073;142;260;3;10.192;13;102;696;3.350;464;417;1.718;330;832;107;1.634;134;395;0
1 de enero de 2018;11. Carabanchel;40 a 44 años;22.420;48;239;1.516;6.617;1.245;1.459;3.884;680;1.584;607;3.677;228;631;5;10.819;21;129;815;3.473;657;776;1.945;274;482;392;1.497;103;251;4;11.601;27;110;701;3.144;588;683;1.939;406;1.102;215;2.180;125;380;1
1 de enero de 2018;11. Carabanchel;45 a 49 años;21.335;59;305;1.598;6.742;1.490;1.476;3.717;495;1.320;410;3.127;111;481;4;10.501;27;150;815;3.432;799;866;1.838;186;443;311;1.376;53;204;1;10.834;32;155;783;3.310;691;610;1.879;309;877;99;1.751;58;277;3
1 de enero de 2018;11. Carabanchel;50 a 54 años;18.965;69;364;1.716;6.127;1.502;1.345;3.463;377;1.005;234;2.233;75;431;24;8.963;31;176;836;3.060;722;737;1.574;140;302;200;941;38;195;11;10.002;38;188;880;3.067;780;608;1.889;237;703;34;1.292;37;236;13
1 de enero de 2018;11. Carabanchel;55 a 59 años;15.753;74;405;2.001;5.370;1.003;718;3.158;246;811;168;1.422;49;300;28;7.287;24;178;904;2.532;434;418;1.483;84;248;137;663;27;143;12;8.466;50;227;1.097;2.838;569;300;1.675;162;563;31;759;22;157;16
1 de enero de 2018;11. Carabanchel;60 a 64 años;12.155;61;480;2.322;4.171;505;322;2.250;162;600;107;922;30;198;25;5.396;22;205;955;1.719;207;240;1.113;58;218;89;444;16;98;12;6.759;39;275;1.367;2.452;298;82;1.137;104;382;18;478;14;100;13
1 de enero de 2018;11. Carabanchel;65 a 69 años;10.747;69;696;3.242;3.579;376;248;1.277;88;421;132;479;24;89;27;4.555;25;244;1.248;1.353;167;189;681;30;156;114;265;18;51;14;6.192;44;452;1.994;2.226;209;59;596;58;265;18;214;6;38;13
1 de enero de 2018;11. Carabanchel;70 a 74 años;10.571;112;1.171;3.990;3.183;290;232;733;52;310;123;297;9;49;20;4.321;28;380;1.510;1.200;157;180;399;25;109;108;181;6;30;8;6.250;84;791;2.480;1.983;133;52;334;27;201;15;116;3;19;12
1 de enero de 2018;11. Carabanchel;75 a 79 años;8.948;124;1.626;3.641;2.125;240;164;514;24;207;66;163;7;32;15;3.596;23;504;1.311;890;141;136;304;10;79;59;104;6;23;6;5.352;101;1.122;2.330;1.235;99;28;210;14;128;7;59;1;9;9
1 de enero de 2018;11. Carabanchel;80 a 84 años;8.981;199;2.244;3.885;1.637;137;103;355;24;159;41;127;4;23;43;3.358;22;667;1.386;708;92;75;190;5;62;40;72;1;18;20;5.623;177;1.577;2.499;929;45;28;165;19;97;1;55;3;5;23
1 de enero de 2018;11. Carabanchel;85 a 89 años;6.225;142;1.967;2.615;923;72;53;202;14;102;25;58;2;10;40;2.096;18;579;859;353;40;42;88;3;37;23;38;2;6;8;4.129;124;1.388;1.756;570;32;11;114;11;65;2;20;0;4;32
1 de enero de 2018;11. Carabanchel;90 a 94 años;2.436;57;821;1.072;295;25;19;60;7;25;9;23;1;4;18;711;5;199;302;117;17;15;21;1;7;8;8;1;3;7;1.725;52;622;770;178;8;4;39;6;18;1;15;0;1;11
1 de enero de 2018;11. Carabanchel;95 a 99 años;640;12;255;258;82;2;1;16;0;7;1;2;1;0;3;159;0;51;69;28;2;1;4;0;1;1;0;1;0;1;481;12;204;189;54;0;0;12;0;6;0;2;0;0;2
1 de enero de 2018;11. Carabanchel;100 y más años;93;12;41;33;2;0;0;3;0;0;0;0;0;0;2;16;1;8;4;1;0;0;2;0;0;0;0;0;0;0;77;11;33;29;1;0;0;1;0;0;0;0;0;0;2
1 de enero de 2018;12. Usera;Total;102.206;1.039;8.018;19.979;34.718;5.460;3.901;13.027;1.539;3.639;1.040;7.595;544;1.637;70;46.823;266;2.932;8.613;16.795;2.734;2.196;6.440;587;1.160;790;3.266;275;727;42;55.383;773;5.086;11.366;17.923;2.726;1.705;6.587;952;2.479;250;4.329;269;910;28
1 de enero de 2018;12. Usera;25 a 29 años;8.175;76;422;874;3.016;546;264;1.314;68;165;39;1.065;44;274;8;3.942;48;275;447;1.472;259;123;663;30;43;30;418;17;109;8;4.233;28;147;427;1.544;287;141;651;38;122;9;647;27;165;0
1 de enero de 2018;12. Usera;30 a 34 años;9.000;26;255;1.118;3.771;497;356;1.141;133;378;105;842;75;297;6;4.296;14;144;574;1.813;270;196;552;52;110;70;346;35;116;4;4.704;12;111;544;1.958;227;160;589;81;268;35;496;40;181;2
1 de enero de 2018;12. Usera;35 a 39 años;10.628;22;150;1.167;4.352;564;394;1.669;268;486;149;1.020;146;240;1;5.164;11;72;604;2.199;280;227;830;83;135;111;452;69;91;0;5.464;11;78;563;2.153;284;167;839;185;351;38;568;77;149;1
1 de enero de 2018;12. Usera;40 a 44 años;12.384;32;215;1.341;4.598;699;651;1.974;344;681;216;1.287;102;242;2;6.028;14;104;710;2.415;354;330;950;130;200;143;515;50;112;1;6.356;18;111;631;2.183;345;321;1.024;214;481;73;772;52;130;1
1 de enero de 2018;12. Usera;45 a 49 años;12.002;43;253;1.489;4.319;840;747;1.764;267;558;178;1.291;59;192;2;5.892;21;133;755;2.178;420;399;882;116;182;130;550;32;92;2;6.110;22;120;734;2.141;420;348;882;151;376;48;741;27;100;0
1 de enero de 2018;12. Usera;50 a 54 años;10.750;42;252;1.451;3.879;976;670;1.716;195;416;92;886;38;137;0;5.144;16;115;720;1.943;465;348;767;81;137;77;388;17;70;0;5.606;26;137;731;1.936;511;322;949;114;279;15;498;21;67;0
1 de enero de 2018;12. Usera;55 a 59 años;8.805;51;286;1.598;3.286;618;356;1.423;123;336;75;520;18;111;4;4.123;15;119;726;1.552;295;206;701;44;117;59;220;15;52;2;4.682;36;167;872;1.734;323;150;722;79;219;16;300;3;59;2
1 de enero de 2018;12. Usera;60 a 64 años;6.620;73;372;1.703;2.362;249;140;966;69;201;47;326;24;77;11;3.059;22;155;740;1.067;121;98;488;23;77;44;161;12;44;7;3.561;51;217;963;1.295;128;42;478;46;124;3;165;12;33;4
1 de enero de 2018;12. Usera;65 a 69 años;5.214;82;568;1.747;1.655;166;114;459;37;143;44;150;13;28;8;2.301;20;201;713;689;84;90;278;13;50;38;94;8;17;6;2.913;62;367;1.034;966;82;24;181;24;93;6;56;5;11;2
